time_ms,open,high,low,close,volume,turnover,time
1735387200000,3357.98,3364.22,3350.09,3351.55,12185.21,40911226.1328,2024-12-28 12:00:00
1735390800000,3351.55,3369.45,3349.11,3364.22,22174.68,74565026.772,2024-12-28 13:00:00
1735394400000,3364.22,3394.8,3362.09,3372.3,59341.47,200382788.3423,2024-12-28 14:00:00
1735398000000,3372.3,3387.62,3364.24,3366.86,21524.92,72681466.4642,2024-12-28 15:00:00
1735401600000,3366.86,3386.97,3364,3386.69,14009.3,47287563.5015,2024-12-28 16:00:00
1735405200000,3386.69,3412.59,3381.41,3393.09,39622.29,134682259.716,2024-12-28 17:00:00
1735408800000,3393.09,3397.87,3382.66,3389.31,18420.99,62435486.7413,2024-12-28 18:00:00
1735412400000,3389.31,3401.79,3388.84,3399.9,9137.04,31027915.9954,2024-12-28 19:00:00
1735416000000,3399.9,3403.78,3391.49,3399.6,6771.28,23000487.9233,2024-12-28 20:00:00
1735419600000,3399.6,3404.93,3387.6,3402.17,10803.89,36691568.7491,2024-12-28 21:00:00
1735423200000,3402.17,3427.2,3396.06,3408.73,24578.41,83808488.4767,2024-12-28 22:00:00
1735426800000,3408.73,3412.12,3395.66,3402.46,12249.89,41682986.3403,2024-12-28 23:00:00
1735430400000,3402.46,3405.38,3385.03,3392.03,12549.39,42586700.5161,2024-12-29 00:00:00
1735434000000,3392.03,3395,3374.01,3377.11,14721.11,49780236.3488,2024-12-29 01:00:00
1735437600000,3377.11,3391.86,3375.01,3386.8,9085.28,30751720.1122,2024-12-29 02:00:00
1735441200000,3386.8,3388.05,3376.02,3381.56,6053.48,20470999.3405,2024-12-29 03:00:00
1735444800000,3381.56,3391.33,3379.73,3387.59,5088.24,17223171.683,2024-12-29 04:00:00
1735448400000,3387.59,3390.42,3382.49,3385.99,4392.17,14875042.3715,2024-12-29 05:00:00
1735452000000,3385.99,3397,3377.81,3395.79,11424.59,38711638.9772,2024-12-29 06:00:00
1735455600000,3395.79,3406.59,3391.07,3405.51,13830.9,47035986.4909,2024-12-29 07:00:00
1735459200000,3405.51,3408.31,3392.31,3395.28,10062.64,34210025.4673,2024-12-29 08:00:00
1735462800000,3395.28,3406.43,3388.13,3404.39,11874.73,40352331.1604,2024-12-29 09:00:00
1735466400000,3404.39,3413.26,3399.44,3402.78,18873.59,64295866.1523,2024-12-29 10:00:00
1735470000000,3402.78,3406.76,3396.19,3396.98,9180.5,31231941.3118,2024-12-29 11:00:00
1735473600000,3396.98,3403.62,3388.61,3390.07,10509.39,35683139.4374,2024-12-29 12:00:00
1735477200000,3390.07,3399.66,3385.21,3398.13,9984.55,33879177.7962,2024-12-29 13:00:00
1735480800000,3398.13,3409.74,3352.16,3368.04,59586.32,200929431.1313,2024-12-29 14:00:00
1735484400000,3368.04,3381.2,3362.01,3371.55,16377.4,55229969.3369,2024-12-29 15:00:00
1735488000000,3371.55,3374.86,3343.38,3355.09,47172.77,158174970.7742,2024-12-29 16:00:00
1735491600000,3355.09,3363.44,3346.64,3359.3,18850.06,63270872.6783,2024-12-29 17:00:00
1735495200000,3359.3,3368.55,3349,3360.01,17761.71,59659193.3116,2024-12-29 18:00:00
1735498800000,3360.01,3368,3355.28,3360.57,12548.07,42182137.2155,2024-12-29 19:00:00
1735502400000,3360.57,3360.57,3331.66,3357.45,34799.42,116334076.2942,2024-12-29 20:00:00
1735506000000,3357.45,3367.2,3338.55,3348.86,24137.66,80959386.8025,2024-12-29 21:00:00
1735509600000,3348.86,3360,3323.67,3339.02,37551.84,125405996.4562,2024-12-29 22:00:00
1735513200000,3339.02,3365.49,3323.4,3354.85,30963.73,103519410.5561,2024-12-29 23:00:00
1735516800000,3354.85,3391.17,3346.13,3384.58,35459.34,119615476.2546,2024-12-30 00:00:00
1735520400000,3384.58,3437.23,3381.77,3419.16,87515.22,298584420.8266,2024-12-30 01:00:00
1735524000000,3419.16,3425,3402.99,3415.86,28501.64,97258792.4485,2024-12-30 02:00:00
1735527600000,3415.86,3424.28,3401.52,3402.12,25339.51,86502541.346,2024-12-30 03:00:00
1735531200000,3402.12,3416.2,3389.3,3389.86,20408.57,69404782.0562,2024-12-30 04:00:00
1735534800000,3389.86,3407.76,3386.74,3406.45,16313.6,55410099.4628,2024-12-30 05:00:00
1735538400000,3406.45,3429.96,3404.59,3429.78,29853.95,102159314.1829,2024-12-30 06:00:00
1735542000000,3429.78,3431.8,3407.87,3425.62,25692.86,87877300.2705,2024-12-30 07:00:00
1735545600000,3425.62,3433.31,3411.18,3421.19,23932.97,81904937.2038,2024-12-30 08:00:00
1735549200000,3421.19,3426.6,3410.81,3420.38,21227.81,72584717.9129,2024-12-30 09:00:00
1735552800000,3420.38,3427,3410.12,3410.5,14918.56,50993971.717,2024-12-30 10:00:00
1735556400000,3410.5,3423.99,3393.36,3422.65,23451.06,79961590.5526,2024-12-30 11:00:00
1735560000000,3422.65,3429.9,3401.66,3407.17,26430.01,90261846.3193,2024-12-30 12:00:00
1735563600000,3407.17,3411.82,3328.26,3335.17,108979.97,366369915.1869,2024-12-30 13:00:00
1735567200000,3335.17,3350.87,3305.75,3312.99,105967.58,352584982.3779,2024-12-30 14:00:00
1735570800000,3312.99,3342.85,3300.04,3322.3,123156.81,408915878.3098,2024-12-30 15:00:00
1735574400000,3322.3,3340.4,3315.41,3337.96,46213.24,153859269.7085,2024-12-30 16:00:00
1735578000000,3337.96,3408.49,3329.18,3389.52,103209.7,348300786.7779,2024-12-30 17:00:00
1735581600000,3389.52,3404.53,3380.83,3395.92,44510.57,151182860.1551,2024-12-30 18:00:00
1735585200000,3395.92,3407.81,3387.06,3401.27,41713.16,141729260.5217,2024-12-30 19:00:00
1735588800000,3401.27,3420.09,3394.87,3398.43,32298.55,110010438.6854,2024-12-30 20:00:00
1735592400000,3398.43,3400.59,3306,3317.18,101644.22,339667399.5331,2024-12-30 21:00:00
1735596000000,3317.18,3366,3315.27,3356.78,43301.34,144785926.8235,2024-12-30 22:00:00
1735599600000,3356.78,3366.5,3344.81,3359.92,23333.36,78307785.5058,2024-12-30 23:00:00
1735603200000,3359.92,3363.2,3325.24,3327.1,32946.94,110268019.1437,2024-12-31 00:00:00
1735606800000,3327.1,3344,3313.99,3339.44,33076.67,110065124.2104,2024-12-31 01:00:00
1735610400000,3339.44,3348.02,3331.02,3342.09,16522.77,55210399.0826,2024-12-31 02:00:00
1735614000000,3342.09,3346.11,3331.02,3339.38,11943.07,39886591.3935,2024-12-31 03:00:00
1735617600000,3339.38,3352.73,3328.68,3332.5,16393.36,54773405.7622,2024-12-31 04:00:00
1735621200000,3332.5,3347.26,3327.24,3342.81,11665.7,38952304.4139,2024-12-31 05:00:00
1735624800000,3342.81,3362.53,3338.72,3352.06,17972.82,60246860.102,2024-12-31 06:00:00
1735628400000,3352.06,3360.47,3348.29,3352.55,9198.15,30859321.1493,2024-12-31 07:00:00
1735632000000,3352.55,3409.13,3351.75,3378.62,70634.38,239196104.662,2024-12-31 08:00:00
1735635600000,3378.62,3393.82,3376.56,3388.42,18503.63,62662041.5081,2024-12-31 09:00:00
1735639200000,3388.42,3398.99,3378.03,3394.4,17863.71,60556078.1851,2024-12-31 10:00:00
1735642800000,3394.4,3399.47,3388.58,3393.82,13589.77,46131265.5936,2024-12-31 11:00:00
1735646400000,3393.82,3413.6,3391.65,3392.39,39687.55,135047218.7391,2024-12-31 12:00:00
1735650000000,3392.39,3441.65,3391.99,3427.63,69225.92,236987846.9611,2024-12-31 13:00:00
1735653600000,3427.63,3450.87,3418.69,3426.49,52454.03,180054592.9293,2024-12-31 14:00:00
1735657200000,3426.49,3433.71,3402.92,3412.14,38068.22,130094366.628,2024-12-31 15:00:00
1735660800000,3412.14,3415.81,3388,3407.94,42354.69,144185965.4633,2024-12-31 16:00:00
1735664400000,3407.94,3410.55,3327.32,3362.01,114863.98,385861837.8559,2024-12-31 17:00:00
1735668000000,3362.01,3372,3348.28,3359.33,34042.84,114405615.9431,2024-12-31 18:00:00
1735671600000,3359.33,3367.31,3342.34,3354.15,20338.44,68249383.7419,2024-12-31 19:00:00
1735675200000,3354.15,3363.54,3335.9,3344.88,26926.33,90156518.1654,2024-12-31 20:00:00
1735678800000,3344.88,3353.63,3329.5,3351.21,30171.37,100812470.9731,2024-12-31 21:00:00
1735682400000,3351.21,3351.21,3326.17,3338.48,16043.96,53542334.8758,2024-12-31 22:00:00
1735686000000,3338.48,3344.23,3326.42,3335.61,16409.67,54749916.2607,2024-12-31 23:00:00
1735689600000,3335.61,3363.91,3333.93,3362.11,24948.6,83629703.5808,2025-01-01 00:00:00
1735693200000,3362.11,3364.81,3340.29,3344.82,17883.64,59951654.7503,2025-01-01 01:00:00
1735696800000,3344.82,3366.96,3343.94,3361,11139.66,37395735.8696,2025-01-01 02:00:00
1735700400000,3361,3362.43,3349,3353.01,7815.12,26216315.3177,2025-01-01 03:00:00
1735704000000,3353.01,3354.98,3337.67,3339.41,12788.53,42789986.9757,2025-01-01 04:00:00
1735707600000,3339.41,3350.23,3338.41,3343.9,9598.17,32115976.4502,2025-01-01 05:00:00
1735711200000,3343.9,3347.64,3334.78,3345.3,11651.43,38921528.0295,2025-01-01 06:00:00
1735714800000,3345.3,3347.96,3338.01,3345.67,6834.94,22841290.6898,2025-01-01 07:00:00
1735718400000,3345.67,3347.93,3329.54,3334.7,19063.52,63610917.402,2025-01-01 08:00:00
1735722000000,3334.7,3338.82,3312.28,3333.02,40536.29,134727002.7197,2025-01-01 09:00:00
1735725600000,3333.02,3337.73,3324.01,3325.46,12998.77,43298814.1,2025-01-01 10:00:00
1735729200000,3325.46,3347.3,3322,3339.64,18049.1,60202868.0046,2025-01-01 11:00:00
1735732800000,3339.64,3351.23,3336.85,3345.76,17758.01,59395698.626,2025-01-01 12:00:00
1735736400000,3345.76,3352.87,3330.29,3342.37,27461.34,91697151.0804,2025-01-01 13:00:00
1735740000000,3342.37,3359.39,3326.53,3344.4,27886.13,93236253.1183,2025-01-01 14:00:00
1735743600000,3344.4,3353.54,3331.33,3351.57,20811.1,69569334.4545,2025-01-01 15:00:00
1735747200000,3351.57,3356,3330.35,3337.08,16063.2,53698192.5935,2025-01-01 16:00:00
1735750800000,3337.08,3343.91,3320.78,3342.46,22004.13,73316614.3708,2025-01-01 17:00:00
1735754400000,3342.46,3351,3332,3347.35,19593.86,65492344.6443,2025-01-01 18:00:00
1735758000000,3347.35,3364.06,3335.17,3355.75,28228.5,94553342.2963,2025-01-01 19:00:00
1735761600000,3355.75,3361.32,3350.05,3359,15959.52,53570266.6901,2025-01-01 20:00:00
1735765200000,3359,3370.44,3351.9,3367.27,21795.61,73281305.0832,2025-01-01 21:00:00
1735768800000,3367.27,3373.96,3357.18,3360.56,21697.02,73029796.6414,2025-01-01 22:00:00
1735772400000,3360.56,3367.02,3351.02,3359.25,17083.43,57362482.3179,2025-01-01 23:00:00
1735776000000,3359.25,3399.99,3353.01,3389.4,58417.53,197670134.5619,2025-01-02 00:00:00
1735779600000,3389.4,3404.84,3377,3383,35289.4,119680353.9309,2025-01-02 01:00:00
1735783200000,3383,3397.99,3376.54,3397.99,13472.58,45647119.6234,2025-01-02 02:00:00
1735786800000,3397.99,3401.74,3386.16,3387.77,9669.28,32793897.3214,2025-01-02 03:00:00
1735790400000,3387.77,3426.67,3387.11,3417.34,40333.04,137554929.7165,2025-01-02 04:00:00
1735794000000,3417.34,3418.64,3400.85,3411.4,35484.18,121007885.7484,2025-01-02 05:00:00
1735797600000,3411.4,3414.92,3400.56,3409.25,12286.85,41852728.566,2025-01-02 06:00:00
1735801200000,3409.25,3421.84,3407.53,3419.16,18648.93,63720500.6086,2025-01-02 07:00:00
1735804800000,3419.16,3442.7,3413.47,3437.79,42033.18,144115240.069,2025-01-02 08:00:00
1735808400000,3437.79,3471.66,3433.63,3467.96,45923.3,158410891.0698,2025-01-02 09:00:00
1735812000000,3467.96,3476.75,3457.28,3468.24,29301.82,101581717.6024,2025-01-02 10:00:00
1735815600000,3468.24,3475,3456,3470.65,21030.25,72906932.2381,2025-01-02 11:00:00
1735819200000,3470.65,3481.85,3465.01,3480.09,22432.46,77949562.5309,2025-01-02 12:00:00
1735822800000,3480.09,3484.44,3459.19,3465.51,33367.12,115723829.4631,2025-01-02 13:00:00
1735826400000,3465.51,3511.02,3438.8,3494.51,119744.65,416051350.0948,2025-01-02 14:00:00
1735830000000,3494.51,3495.8,3455.01,3462.53,54779.36,190125579.5269,2025-01-02 15:00:00
1735833600000,3462.53,3488.99,3447.18,3468.67,40523.98,140711435.7382,2025-01-02 16:00:00
1735837200000,3468.67,3478.19,3428.2,3449.38,50518.24,174192354.5557,2025-01-02 17:00:00
1735840800000,3449.38,3464.81,3438.99,3464.12,28720.94,99206634.5282,2025-01-02 18:00:00
1735844400000,3464.12,3473.91,3457.46,3462.2,20362.11,70574144.6884,2025-01-02 19:00:00
1735848000000,3462.2,3474.76,3450.71,3452.19,20898.81,72350771.3812,2025-01-02 20:00:00
1735851600000,3452.19,3455.21,3441.44,3453.45,24607.48,84865605.7978,2025-01-02 21:00:00
1735855200000,3453.45,3453.46,3419.65,3439.53,38255.73,131351153.0048,2025-01-02 22:00:00
1735858800000,3439.53,3456.29,3436,3454.58,14462.8,49863303.5039,2025-01-02 23:00:00
1735862400000,3454.58,3465.22,3444.71,3448.28,12883.99,44514986.6671,2025-01-03 00:00:00
1735866000000,3448.28,3464.94,3441.36,3463.9,13489.3,46572235.5043,2025-01-03 01:00:00
1735869600000,3463.9,3476.33,3455.41,3456.6,16610.57,57604422.0501,2025-01-03 02:00:00
1735873200000,3456.6,3471.78,3454.16,3469.35,10266.02,35536238.6163,2025-01-03 03:00:00
1735876800000,3469.35,3469.99,3454.25,3456.86,12564.47,43499485.9313,2025-01-03 04:00:00
1735880400000,3456.86,3459.31,3443,3454.31,16458.24,56798344.4114,2025-01-03 05:00:00
1735884000000,3454.31,3460.68,3440.26,3441.34,14163.81,48884285.3498,2025-01-03 06:00:00
1735887600000,3441.34,3443.31,3430.03,3431.59,24005.13,82482107.3968,2025-01-03 07:00:00
1735891200000,3431.59,3441.65,3420.19,3428.6,31923.49,109489761.9992,2025-01-03 08:00:00
